cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
8103875,TaCl4,12,"{0: {'h': {'Ta': 1}}, 1: {'i': {'Cl': 1}}, 2: {'i': {'Cl': 1}}, 3: {'j': {'Cl': 1}}}",4,2.0,20.0,9
1522892,Gd3.2Y4.8Mn16,227,"{0: {'b': {'Gd': 0.4, 'Y': 0.6}}, 1: {'c': {'Mn': 1}}}",2,3.0,24.0,9
4343931,Na4CaSn6,194,"{0: {'b': {'Ca': 1}}, 1: {'d': {'Na': 1}}, 2: {'h': {'Na': 1}}, 3: {'k': {'Sn': 1}}}",4,3.0,22.0,9
2310864,NaPNO3,173,"{0: {'a': {'Na': 1}}, 1: {'b': {'P': 1}}, 2: {'b': {'N': 1}}, 3: {'c': {'O': 1}}}",4,4.0,12.0,9
2310474,CsUF6,148,"{0: {'a': {'U': 1}}, 1: {'b': {'Cs': 1}}, 2: {'f': {'F': 1}}}",3,3.0,24.0,9
2310956,ThMg2,227,"{0: {'b': {'Th': 1}}, 1: {'c': {'Mg': 1}}}",2,2.0,24.0,9
1520900,Rb3Re,221,"{0: {'a': {'Re': 1}}, 1: {'c': {'Rb': 1}}}",2,2.0,4.0,9
1510307,Sn4Au,41,"{0: {'a': {'Au': 1}}, 1: {'b': {'Sn': 1}}, 2: {'b': {'Sn': 1}}}",3,2.0,20.0,9
1521052,Ca(SiNi)2,139,"{0: {'a': {'Ca': 1}}, 1: {'d': {'Ni': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
8102956,Nb4Cr4.06Ni3.94,194,"{0: {'a': {'Ni': 0.62, 'Cr': 0.38}}, 1: {'f': {'Nb': 1}}, 2: {'h': {'Ni': 0.45, 'Cr': 0.55}}}",3,3.0,12.0,9
7222949,K4HgP2,166,"{0: {'a': {'Hg': 1}}, 1: {'c': {'K': 1}}, 2: {'c': {'K': 1}}, 3: {'c': {'P': 1}}}",4,3.0,21.0,9
1536154,ThBr4,141,"{0: {'a': {'Th': 1}}, 1: {'h': {'Br': 1}}}",2,2.0,20.0,9
4344612,CeGa3Cu,107,"{0: {'a': {'Ce': 1}}, 1: {'a': {'Ga': 1}}, 2: {'a': {'Cu': 1}}, 3: {'b': {'Ga': 1}}}",4,3.0,10.0,9
1510070,Zn0.5Cd0.5Au1,221,"{0: {'a': {'Au': 1}}, 1: {'b': {'Cd': 0.5, 'Zn': 0.5}}}",2,3.0,2.0,9
1510202,KAuO2,47,"{0: {'a': {'Au': 1}}, 1: {'g': {'K': 1}}, 2: {'s': {'O': 1}}}",3,3.0,4.0,9
1526651,Ta3.948Nb2.052Te2I14,186,"{0: {'a': {'Te': 1}}, 1: {'b': {'I': 1}}, 2: {'c': {'Ta': 0.658, 'Nb': 0.342}}, 3: {'c': {'I': 1}}, 4: {'c': {'I': 1}}}",5,4.0,22.0,9
4120177,Ba12Ga13.14Au40.86,167,"{0: {'c': {'Ba': 1}}, 1: {'e': {'Au': 0.27, 'Ga': 0.73}}, 2: {'f': {'Au': 1}}}",3,3.0,66.0,9
4119777,Zn(CN)2,194,"{0: {'f': {'Zn': 1}}, 1: {'f': {'C': 0.5, 'N': 0.5}}, 2: {'k': {'C': 0.5, 'N': 0.5}}}",3,3.0,20.0,9
1523859,GdSn3,221,"{0: {'a': {'Gd': 1}}, 1: {'c': {'Sn': 1}}}",2,2.0,4.0,9
1532943,D5.712Na0.702Co2O6.856,194,"{0: {'a': {'Co': 1}}, 1: {'f': {'O': 1}}, 2: {'h': {'Na': 0.117}}, 3: {'l': {'D0+': 0.119}}, 4: {'l': {'D0+': 0.119}}, 5: {'l': {'O': 0.119}}}",6,4.0,15.27,9
1525313,HoFeCo,227,"{0: {'b': {'Ho': 1}}, 1: {'c': {'Co': 0.5, 'Fe': 0.5}}}",2,3.0,24.0,9
1510199,YbInAu,189,"{0: {'b': {'Au': 1}}, 1: {'c': {'Au': 1}}, 2: {'f': {'In': 1}}, 3: {'g': {'Yb': 1}}}",4,3.0,9.0,9
2008329,Ta5Sb4,87,"{0: {'a': {'Ta': 1}}, 1: {'h': {'Ta': 1}}, 2: {'h': {'Sb': 1}}}",3,2.0,18.0,9
1531985,CdCu2SnSe4,121,"{0: {'a': {'Cd': 1}}, 1: {'b': {'Sn': 1}}, 2: {'d': {'Cu': 1}}, 3: {'i': {'Se': 1}}}",4,4.0,16.0,9
1527888,Ti2.4546S4,186,"{0: {'a': {'S': 1}}, 1: {'b': {'Ti': 1}}, 2: {'b': {'Ti': 0.227}}, 3: {'b': {'S': 1}}}",4,2.0,6.454,9
1509659,KAg2SbS4,121,"{0: {'a': {'K': 1}}, 1: {'b': {'Sb': 1}}, 2: {'d': {'Ag': 1}}, 3: {'i': {'S': 1}}}",4,4.0,16.0,9
1011210,CaTiO3,221,"{0: {'a': {'Ti4+': 1}}, 1: {'b': {'Ca2+': 1}}, 2: {'d': {'O2-': 1}}, 3: {'d': {'O2-': 1}}}",4,3.0,8.0,9
1010336,Dy2O3,199,"{0: {'a': {'Dy3+': 1}}, 1: {'b': {'Dy3+': 1}}, 2: {'b': {'Dy3+': 1}}, 3: {'c': {'O2-': 1}}, 4: {'c': {'O2-': 1}}}",5,2.0,80.0,9
9010107,Fe19.28Ni16.72S32,225,"{0: {'b': {'Ni': 0.5, 'Fe': 0.5}}, 1: {'c': {'S': 1}}, 2: {'e': {'S': 1}}, 3: {'f': {'Ni': 0.46, 'Fe': 0.54}}}",4,3.0,68.0,9
1008686,D30.3968Zr8Mn1.6Cr14.4,227,"{0: {'b': {'Zr0+': 1}}, 1: {'c': {'Mn0+': 0.1, 'Cr0+': 0.9}}, 2: {'e': {'D0+': 0.055}}, 3: {'g': {'D0+': 0.298}}}",4,4.0,54.368,9
1528483,La7.362Si6O23.9994,166,"{0: {'c': {'Si': 1}}, 1: {'h': {'La': 0.16}}, 2: {'h': {'La': 0.249}}, 3: {'h': {'O': 0.333}}, 4: {'i': {'O': 0.5}}}",5,3.0,37.356,9
1522636,Hf2.4Zr5.6Zn16,227,"{0: {'b': {'Zr': 0.7, 'Hf': 0.3}}, 1: {'c': {'Zn': 1}}}",2,3.0,24.0,9
1540752,AgN4O3,190,"{0: {'b': {'Ag': 1}}, 1: {'c': {'N': 1}}, 2: {'h': {'N': 1}}, 3: {'h': {'O': 1}}}",4,3.0,16.0,9
1004057,WO3,191,"{0: {'f': {'W6+': 1}}, 1: {'g': {'O2-': 1}}, 2: {'l': {'O2-': 1}}}",3,2.0,12.0,9
1526501,HoBi2ClO4,123,"{0: {'a': {'Ho': 1}}, 1: {'b': {'Cl': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
1524752,Zr3Co,63,"{0: {'c': {'Zr': 1}}, 1: {'c': {'Co': 1}}, 2: {'f': {'Zr': 1}}}",3,2.0,16.0,9
1527291,Sm2Tl,194,"{0: {'a': {'Sm': 1}}, 1: {'c': {'Tl': 1}}, 2: {'d': {'Sm': 1}}}",3,2.0,6.0,9
1541467,Ti4Co2O,227,"{0: {'c': {'Co': 1}}, 1: {'d': {'O': 1}}, 2: {'e': {'Co': 0.5, 'Ti': 0.5}}, 3: {'f': {'Ti': 1}}}",4,3.0,112.0,9
1001776,UTa2O7,227,"{0: {'a': {'O2-': 1}}, 1: {'c': {'U4+': 0.5}}, 2: {'d': {'Ta5+': 1}}, 3: {'f': {'O2-': 1}}}",4,3.0,80.0,9
4123008,K2Fe3.708As4,139,"{0: {'a': {'K': 1}}, 1: {'d': {'Fe': 0.927}}, 2: {'e': {'As': 1}}}",3,3.0,9.708,9
1008298,Bi1.92Pb2.2O1.792F6.24,225,"{0: {'a': {'Pb2+': 0.55}}, 1: {'c': {'O2-': 0.2, 'F-': 0.69}}, 2: {'e': {'Bi3+': 0.08}}, 3: {'i': {'O2-': 0.004, 'F-': 0.015}}}",4,4.0,12.152,9
1536923,CaMg2,194,"{0: {'a': {'Mg': 1}}, 1: {'f': {'Ca': 1}}, 2: {'h': {'Mg': 1}}}",3,2.0,12.0,9
9014646,Cs4O3,220,"{0: {'b': {'O': 1}}, 1: {'c': {'Cs': 1}}}",2,2.0,28.0,9
1006187,Ca0.48La7.52Cu4O16.2304,139,"{0: {'a': {'Cu2.236+': 1}}, 1: {'c': {'O2-': 1}}, 2: {'e': {'La3+': 0.94, 'Ca2+': 0.06}}, 3: {'e': {'O2-': 0.885}}, 4: {'g': {'O2-': 0.015}}, 5: {'n': {'O2-': 0.029}}}",6,4.0,14.124,9
1527084,Cr2Te3,163,"{0: {'b': {'Cr': 1}}, 1: {'c': {'Cr': 1}}, 2: {'f': {'Cr': 1}}, 3: {'i': {'Te': 1}}}",4,2.0,20.0,9
4030188,La2O1.3F3.404,129,"{0: {'a': {'F': 0.35, 'O': 0.65}}, 1: {'b': {'F': 0.86}}, 2: {'c': {'La': 1}}, 3: {'i': {'F': 0.123}}}",4,3.0,6.704,9
9001790,MgSiNiO4,62,"{0: {'a': {'Ni': 0.742, 'Mg': 0.258}}, 1: {'c': {'Ni': 0.258, 'Mg': 0.742}}, 2: {'c': {'Si': 1}}, 3: {'c': {'O': 1}}, 4: {'c': {'O': 1}}, 5: {'d': {'O': 1}}}",6,4.0,28.0,9
1524015,GdCu5,191,"{0: {'a': {'Gd': 1}}, 1: {'c': {'Cu': 1}}, 2: {'g': {'Cu': 1}}}",3,2.0,6.0,9
4344061,Eu12Ga17.118Au36.882,167,"{0: {'c': {'Eu': 1}}, 1: {'e': {'Au': 0.049, 'Ga': 0.951}}, 2: {'f': {'Au': 1}}}",3,3.0,66.0,9
1531783,Na2.46Li0.537Ni2.991O6,166,"{0: {'a': {'Na': 0.82, 'Li': 0.179}}, 1: {'b': {'Ni': 0.997}}, 2: {'c': {'O': 1}}}",3,4.0,11.988,9
1529568,Ti6.16Ni19.52O32,227,"{0: {'a': {'Ti': 0.77}}, 1: {'c': {'Ni': 0.22}}, 2: {'d': {'Ni': 1}}, 3: {'e': {'O': 1}}}",4,3.0,57.68,9
1511270,Si2Ni6B,189,"{0: {'b': {'B': 1}}, 1: {'c': {'Si': 1}}, 2: {'f': {'Ni': 1}}, 3: {'g': {'Ni': 1}}}",4,3.0,9.0,9
7222588,La2InCu2,127,"{0: {'a': {'In': 1}}, 1: {'g': {'Cu': 1}}, 2: {'h': {'La': 1}}}",3,3.0,10.0,9
1532048,D2.408Ti4C1.92,225,"{0: {'a': {'Ti': 1}}, 1: {'b': {'D0+': 0.52, 'C': 0.48}}, 2: {'c': {'D0+': 0.041}}}",3,3.0,8.328,9
9014615,Cr(HO)2,58,"{0: {'a': {'Cr': 1}}, 1: {'g': {'H': 1}}, 2: {'g': {'O': 1}}}",3,3.0,10.0,9
1544345,Li2SO4,63,"{0: {'b': {'Li': 1}}, 1: {'c': {'Li': 1}}, 2: {'c': {'S': 1}}, 3: {'f': {'O': 1}}, 4: {'g': {'O': 1}}}",5,3.0,28.0,9
2310649,ZnGeP2,122,"{0: {'a': {'Zn': 1}}, 1: {'b': {'Ge': 1}}, 2: {'d': {'P': 1}}}",3,3.0,16.0,9
8103269,CaGa2Ni,63,"{0: {'c': {'Ca': 1}}, 1: {'c': {'Ni': 1}}, 2: {'f': {'Ga': 1}}}",3,3.0,16.0,9
1510386,Cu1.52Pd0.48Au2,123,"{0: {'a': {'Au': 1}}, 1: {'d': {'Cu': 0.76, 'Pd': 0.24}}}",2,3.0,2.0,9
1538041,TaS2,166,"{0: {'a': {'Ta': 1}}, 1: {'c': {'S': 1}}}",2,2.0,9.0,9
4344554,Sr2PNO3,62,"{0: {'c': {'Sr': 1}}, 1: {'c': {'Sr': 1}}, 2: {'c': {'P': 1}}, 3: {'c': {'N': 1}}, 4: {'c': {'O': 1}}, 5: {'d': {'O': 1}}}",6,4.0,28.0,9
1524793,Zn1.336Ga1.332Cu1.332Se4,216,"{0: {'b': {'Cu': 0.333, 'Zn': 0.334, 'Ga': 0.333}}, 1: {'c': {'Se': 1}}}",2,4.0,8.0,9
1526557,LuBi2IO4,123,"{0: {'a': {'Lu': 1}}, 1: {'b': {'I': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
1537436,NiSnF6,148,"{0: {'a': {'Sn': 1}}, 1: {'b': {'Ni': 1}}, 2: {'f': {'F': 1}}}",3,3.0,24.0,9
2300354,Li2MnFe(PO4)2,62,"{0: {'b': {'Mn': 0.002, 'Fe': 0.002, 'Li': 0.996}}, 1: {'c': {'Mn': 0.498, 'Fe': 0.498, 'Li': 0.004}}, 2: {'c': {'P': 1}}, 3: {'c': {'O': 1}}, 4: {'c': {'O': 1}}, 5: {'d': {'O': 1}}}",6,5.0,28.0,9
1521575,Lu3Ge13Rh4,223,"{0: {'a': {'Ge': 1}}, 1: {'d': {'Lu': 1}}, 2: {'e': {'Rh': 1}}, 3: {'k': {'Ge': 1}}}",4,3.0,40.0,9
1521611,Gd2ScTiGe2,139,"{0: {'c': {'Sc': 0.5, 'Ti': 0.5}}, 1: {'e': {'Gd': 1}}, 2: {'e': {'Ge': 1}}}",3,4.0,12.0,9
9003495,AgTe,62,"{0: {'c': {'Ag': 1}}, 1: {'c': {'Ag': 1}}, 2: {'c': {'Te': 1}}, 3: {'c': {'Te': 1}}, 4: {'d': {'Ag': 1}}, 5: {'d': {'Te': 1}}}",6,2.0,32.0,9
7221245,Tl4PbI6,55,"{0: {'a': {'Pb': 1}}, 1: {'g': {'I': 1}}, 2: {'g': {'I': 1}}, 3: {'h': {'Tl': 1}}, 4: {'h': {'Tl': 1}}, 5: {'h': {'I': 1}}}",6,3.0,22.0,9
1535380,Mg3.664In8.336Ir4,62,"{0: {'c': {'Mg': 0.174, 'In': 0.826}}, 1: {'c': {'Ir': 1}}, 2: {'d': {'Mg': 0.371, 'In': 0.629}}}",3,3.0,16.0,9
1001421,Ba2Y(CuO2)3,123,"{0: {'a': {'Cu1.67+': 1}}, 1: {'d': {'Y3+': 1}}, 2: {'g': {'Cu1.67+': 1}}, 3: {'g': {'O2-': 1}}, 4: {'h': {'Ba2+': 1}}, 5: {'i': {'O2-': 1}}}",6,4.0,12.0,9
1531139,Ce1.56Fe6.136Co1.864Sb23.376,204,"{0: {'a': {'Ce': 0.78}}, 1: {'c': {'Co': 0.233, 'Fe': 0.767}}, 2: {'g': {'Sb': 0.974}}}",3,4.0,32.936,9
4313666,Ba4Zn12.208Cu3.792As12,63,"{0: {'c': {'Ba': 1}}, 1: {'c': {'As': 1}}, 2: {'f': {'Zn': 1}}, 3: {'f': {'Cu': 0.474, 'Zn': 0.526}}, 4: {'f': {'As': 1}}}",5,4.0,32.0,9
1008338,KFeS2,15,"{0: {'e': {'K+': 1}}, 1: {'e': {'Fe3+': 1}}, 2: {'f': {'S2-': 1}}}",3,3.0,16.0,9
4002070,La2Co3.276As4,139,"{0: {'a': {'La': 1}}, 1: {'d': {'Co': 0.819}}, 2: {'e': {'As': 1}}}",3,3.0,9.276,9
2310073,Ag7NO11,225,"{0: {'a': {'Ag': 1}}, 1: {'b': {'N': 1}}, 2: {'d': {'Ag': 1}}, 3: {'f': {'O': 1}}, 4: {'k': {'O': 0.125}}}",5,3.0,76.0,9
1525868,CeAgAs2,129,"{0: {'a': {'Ag': 1}}, 1: {'b': {'As': 1}}, 2: {'c': {'Ce': 1}}, 3: {'c': {'As': 1}}}",4,3.0,8.0,9
1527143,Tl4HgI6,128,"{0: {'a': {'Hg': 1}}, 1: {'e': {'I': 1}}, 2: {'g': {'Tl': 1}}, 3: {'h': {'I': 1}}}",4,3.0,22.0,9
4000635,Dy2Ni1.184Sb4,129,"{0: {'a': {'Ni': 0.592}}, 1: {'b': {'Sb': 1}}, 2: {'c': {'Dy': 1}}, 3: {'c': {'Sb': 1}}}",4,3.0,7.184,9
1527778,Zr3Fe,63,"{0: {'c': {'Zr': 1}}, 1: {'c': {'Fe': 1}}, 2: {'f': {'Zr': 1}}}",3,2.0,16.0,9
1532174,ErSF,129,"{0: {'a': {'F': 1}}, 1: {'c': {'Er': 1}}, 2: {'c': {'S': 1}}}",3,3.0,6.0,9
1522741,HfPt,221,"{0: {'a': {'Hf': 1}}, 1: {'b': {'Pt': 1}}}",2,2.0,2.0,9
1540078,Rb8Li4.0008Fe4F24,225,"{0: {'a': {'Fe': 1}}, 1: {'c': {'Rb': 1}}, 2: {'e': {'Li': 0.167}}, 3: {'e': {'F': 1}}}",4,4.0,40.008,9
1008114,Na0.77Th0.23B6,221,"{0: {'b': {'Th0+': 0.23, 'Na0+': 0.77}}, 1: {'e': {'B0+': 1}}}",2,3.0,7.0,9
8103778,Na1.092Li2.908Fe4Si8O24,15,"{0: {'e': {'Na': 0.273, 'Li': 0.727}}, 1: {'e': {'Fe': 1}}, 2: {'f': {'Si': 1}}, 3: {'f': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'f': {'O': 1}}}",6,5.0,40.0,9
1511476,Lu(BRu)4,142,"{0: {'b': {'Lu': 1}}, 1: {'g': {'B': 1}}, 2: {'g': {'Ru': 1}}}",3,3.0,72.0,9
2017527,K3TaF8,186,"{0: {'a': {'F': 1}}, 1: {'b': {'Ta': 1}}, 2: {'b': {'F': 1}}, 3: {'c': {'K': 1}}, 4: {'c': {'F': 1}}, 5: {'c': {'F': 1}}}",6,3.0,24.0,9
1526194,Li2S,62,"{0: {'c': {'Li': 1}}, 1: {'c': {'Li': 1}}, 2: {'c': {'S': 1}}}",3,2.0,12.0,9
1545065,ZrO2,57,"{0: {'c': {'O': 1}}, 1: {'d': {'Zr': 1}}, 2: {'e': {'O': 0.5}}}",3,2.0,12.0,9
4310257,Ag2Hg3P4Br3,166,"{0: {'c': {'Ag': 0.5}}, 1: {'c': {'P': 1}}, 2: {'h': {'Ag': 0.5}}, 3: {'h': {'Hg': 1}}, 4: {'h': {'P': 1}}, 5: {'h': {'Br': 1}}}",6,4.0,72.0,9
1522553,Tb2Mn7.904Al16.096,139,"{0: {'a': {'Tb': 1}}, 1: {'f': {'Mn': 0.944, 'Al': 0.056}}, 2: {'i': {'Mn': 0.012, 'Al': 0.988}}, 3: {'j': {'Mn': 0.032, 'Al': 0.968}}}",4,3.0,26.0,9
9008252,HgPO4,14,"{0: {'e': {'Hg': 1}}, 1: {'e': {'P': 1}}, 2: {'e': {'O': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,3.0,24.0,9
2107153,NdSBr,14,"{0: {'e': {'Nd': 1}}, 1: {'e': {'S': 1}}, 2: {'e': {'Br': 1}}}",3,3.0,12.0,9
1524857,Er(VGa2)2,139,"{0: {'a': {'Er': 1}}, 1: {'d': {'V': 1}}, 2: {'h': {'Ga': 1}}}",3,3.0,14.0,9
1524794,Zn2.16In0.92Cu0.92Se4,216,"{0: {'a': {'Se': 1}}, 1: {'c': {'Cu': 0.23, 'Zn': 0.54, 'In': 0.23}}}",2,4.0,8.0,9
1528545,SrLiSb,62,"{0: {'c': {'Sr': 1}}, 1: {'c': {'Li': 1}}, 2: {'c': {'Sb': 1}}}",3,3.0,12.0,9
1528115,Ce2Si3Rh,190,"{0: {'b': {'Ce': 1}}, 1: {'f': {'Rh': 1}}, 2: {'h': {'Ce': 1}}, 3: {'i': {'Si': 1}}}",4,3.0,24.0,9
4124067,SiO2,85,"{0: {'g': {'Si': 1}}, 1: {'g': {'Si': 1}}, 2: {'g': {'O': 1}}, 3: {'g': {'O': 1}}, 4: {'g': {'O': 1}}, 5: {'g': {'O': 1}}}",6,2.0,48.0,9
2210400,Yb4In3.24Cu16Rh0.76,216,"{0: {'a': {'Yb': 1}}, 1: {'d': {'In': 0.81, 'Rh': 0.19}}, 2: {'e': {'Cu': 1}}}",3,4.0,24.0,9
8101392,Hg(AsO3)2,162,"{0: {'a': {'Hg': 1}}, 1: {'d': {'As': 1}}, 2: {'k': {'O': 1}}}",3,3.0,9.0,9
4117966,MnO,186,"{0: {'b': {'Mn': 1}}, 1: {'b': {'O': 1}}}",2,2.0,4.0,9
1538203,PrPt2,227,"{0: {'b': {'Pr': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,24.0,9
4000953,CaMgSi,62,"{0: {'c': {'Ca': 1}}, 1: {'c': {'Mg': 1}}, 2: {'c': {'Si': 1}}}",3,3.0,12.0,9
5910039,As2Pt,205,"{0: {'a': {'Pt': 1}}, 1: {'c': {'As': 1}}}",2,2.0,12.0,9
1521587,SmGd(TiGe)2,139,"{0: {'c': {'Ti': 1}}, 1: {'e': {'Sm': 0.5, 'Gd': 0.5}}, 2: {'e': {'Ge': 1}}}",3,4.0,12.0,9
1525007,D3.4Ti4,131,"{0: {'d': {'Ti': 1}}, 1: {'e': {'D0+': 0.85}}}",2,2.0,3.7,9
1524803,FeGe,198,"{0: {'a': {'Fe': 1}}, 1: {'a': {'Ge': 1}}}",2,2.0,8.0,9
1528292,Bi2O3,200,"{0: {'a': {'Bi': 1}}, 1: {'f': {'Bi': 0.5}}, 2: {'l': {'O': 0.25}}}",3,2.0,10.0,9
1008083,MgCrO4,63,"{0: {'a': {'Mg2+': 1}}, 1: {'c': {'Cr6+': 1}}, 2: {'f': {'O2-': 1}}, 3: {'g': {'O2-': 1}}}",4,3.0,24.0,9
1539033,Mo3S4,148,"{0: {'c': {'S': 1}}, 1: {'f': {'Mo': 1}}, 2: {'f': {'S': 1}}}",3,2.0,42.0,9
1533991,Ce1Zn2.4Cu2.6,191,"{0: {'a': {'Ce': 1}}, 1: {'c': {'Cu': 0.85, 'Zn': 0.15}}, 2: {'g': {'Cu': 0.3, 'Zn': 0.7}}}",3,3.0,6.0,9
1539662,Ce5NiGe2,126,"{0: {'d': {'Ce': 1}}, 1: {'e': {'Ni': 1}}, 2: {'h': {'Ge': 1}}, 3: {'k': {'Ce': 1}}}",4,3.0,32.0,9
1525056,Li2CuSn,216,"{0: {'a': {'Sn': 1}}, 1: {'b': {'Li': 1}}, 2: {'c': {'Li': 1}}, 3: {'d': {'Cu': 1}}}",4,3.0,16.0,9
1511750,ScB4Ir3,176,"{0: {'b': {'B': 1}}, 1: {'d': {'Sc': 1}}, 2: {'h': {'B': 1}}, 3: {'h': {'Ir': 1}}}",4,3.0,16.0,9
1537549,CdP4,14,"{0: {'c': {'Cd': 1}}, 1: {'e': {'P': 1}}, 2: {'e': {'P': 1}}}",3,2.0,10.0,9
1510438,ZrInAu2,225,"{0: {'a': {'In': 1}}, 1: {'b': {'Zr': 1}}, 2: {'c': {'Au': 1}}}",3,3.0,16.0,9
1531377,La5Si3,140,"{0: {'a': {'Si': 1}}, 1: {'c': {'La': 1}}, 2: {'h': {'Si': 1}}, 3: {'l': {'La': 1}}}",4,2.0,32.0,9
4113071,Li9.58448Mg0.4Mn7.10152Ni0.49848O16,141,"{0: {'a': {'Li': 0.396}}, 1: {'d': {'Mn': 0.888, 'Mg': 0.05, 'Ni': 0.062}}, 2: {'h': {'Li': 0.5}}, 3: {'h': {'O': 1}}}",4,5.0,33.584,9
1536557,Ti4H0.76C1N0.88,225,"{0: {'a': {'H': 0.02, 'N': 0.22, 'C': 0.25}}, 1: {'b': {'Ti': 1}}, 2: {'c': {'H': 0.085}}}",3,4.0,6.64,9
1522668,SmMn2Ni3,191,"{0: {'a': {'Sm': 1}}, 1: {'c': {'Mn': 0.4, 'Ni': 0.6}}, 2: {'g': {'Mn': 0.4, 'Ni': 0.6}}}",3,3.0,6.0,9
4337034,Na2Cu(CO3)2,14,"{0: {'a': {'Cu': 1}}, 1: {'e': {'Na': 1}}, 2: {'e': {'C': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,22.0,9
2020012,KDyS2,166,"{0: {'a': {'K': 1}}, 1: {'b': {'Dy': 1}}, 2: {'c': {'S': 1}}}",3,3.0,12.0,9
9009166,CaHBr,129,"{0: {'a': {'H': 1}}, 1: {'c': {'Ca': 1}}, 2: {'c': {'Br': 1}}}",3,3.0,6.0,9
1510247,Na2Au,140,"{0: {'a': {'Au': 1}}, 1: {'h': {'Na': 1}}}",2,2.0,12.0,9
2016995,Mg(ScGa)2,127,"{0: {'a': {'Mg': 1}}, 1: {'g': {'Ga': 1}}, 2: {'h': {'Sc': 1}}}",3,3.0,10.0,9
1532841,Pr2AlSi,63,"{0: {'c': {'Pr': 1}}, 1: {'c': {'Al': 0.5, 'Si': 0.5}}}",2,3.0,8.0,9
1539299,Mn8.1Nb3.9O18,161,"{0: {'a': {'Mn': 1}}, 1: {'a': {'Mn': 0.35, 'Nb': 0.65}}, 2: {'b': {'O': 1}}}",3,3.0,30.0,9
7208231,Ba2Mg(BO2)6,148,"{0: {'a': {'Mg': 1}}, 1: {'c': {'Ba': 1}}, 2: {'f': {'B': 1}}, 3: {'f': {'O': 1}}, 4: {'f': {'O': 1}}}",5,4.0,63.0,9
7117498,Li39.936La24Nb16O96,230,"{0: {'a': {'Nb': 1}}, 1: {'c': {'La': 1}}, 2: {'d': {'Li': 0.836}}, 3: {'g': {'Li': 0.11}}, 4: {'h': {'Li': 0.152}}, 5: {'h': {'O': 1}}}",6,4.0,175.936,9
1011063,H2O,20,"{0: {'a': {'H+': 1}}, 1: {'b': {'H+': 1}}, 2: {'c': {'H+': 1}}, 3: {'c': {'O2-': 1}}}",4,2.0,24.0,9
7222619,Yb4Ni2.24Sb4,225,"{0: {'a': {'Yb': 1}}, 1: {'b': {'Sb': 1}}, 2: {'c': {'Ni': 0.28}}}",3,3.0,10.24,9
1526202,Na1.58Ho2.42F8.8424,225,"{0: {'a': {'Na': 0.395, 'Ho': 0.605}}, 1: {'c': {'F': 0.5}}, 2: {'f': {'F': 0.073}}, 3: {'i': {'F': 0.052}}}",4,3.0,12.832,9
1523083,Li2WO4,15,"{0: {'e': {'W': 1}}, 1: {'f': {'Li': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,28.0,9
1523297,Mg3Hg,194,"{0: {'b': {'Mg': 1}}, 1: {'c': {'Hg': 1}}, 2: {'f': {'Mg': 1}}}",3,2.0,8.0,9
1510182,TeAuI,14,"{0: {'e': {'Te': 1}}, 1: {'e': {'Au': 1}}, 2: {'e': {'I': 1}}}",3,3.0,12.0,9
7221219,Ca(ZnAs)2,164,"{0: {'a': {'Ca': 1}}, 1: {'d': {'Zn': 1}}, 2: {'d': {'As': 1}}}",3,3.0,5.0,9
1528678,Nb2O5,15,"{0: {'e': {'O': 1}}, 1: {'f': {'Nb': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,2.0,28.0,9
4335158,KF5,88,"{0: {'a': {'K': 1}}, 1: {'b': {'F': 1}}, 2: {'f': {'F': 1}}}",3,2.0,24.0,9
1532425,CSN2,14,"{0: {'e': {'C': 1}}, 1: {'e': {'S': 1}}, 2: {'e': {'N': 1}}, 3: {'e': {'N': 1}}}",4,3.0,16.0,9
4002165,Cs2Hg3S4,72,"{0: {'b': {'Hg': 1}}, 1: {'g': {'Hg': 1}}, 2: {'j': {'Cs': 1}}, 3: {'k': {'S': 1}}}",4,3.0,36.0,9
1539235,V6SiGe,223,"{0: {'a': {'Ge': 0.5, 'Si': 0.5}}, 1: {'c': {'V': 1}}}",2,3.0,8.0,9
2006775,Fe5W12N,227,"{0: {'a': {'Fe': 1}}, 1: {'b': {'N': 1}}, 2: {'e': {'Fe': 1}}, 3: {'g': {'W': 1}}}",4,3.0,144.0,9
1522466,Hf3.2Sc0.8Ga12,139,"{0: {'c': {'Ga': 1}}, 1: {'d': {'Ga': 1}}, 2: {'e': {'Sc': 0.2, 'Hf': 0.8}}, 3: {'e': {'Ga': 1}}}",4,3.0,16.0,9
