cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
1511300,TmBPd3,221,"{0: {'a': {'Tm': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Pd': 1}}}",3,3.0,5.0,7
1511301,YbBPd3,221,"{0: {'a': {'Yb': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Pd': 1}}}",3,3.0,5.0,7
1511308,U1B0.75Ru3,221,"{0: {'a': {'U': 1}}, 1: {'b': {'B': 0.75}}, 2: {'c': {'Ru': 1}}}",3,3.0,4.75,7
1511314,SmBRh3,221,"{0: {'a': {'Sm': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Rh': 1}}}",3,3.0,5.0,7
1511315,TbBRh3,221,"{0: {'a': {'Tb': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Rh': 1}}}",3,3.0,5.0,7
1511316,TmBRh3,221,"{0: {'a': {'Tm': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Rh': 1}}}",3,3.0,5.0,7
1511318,U1B0.8Rh3,221,"{0: {'a': {'U': 1}}, 1: {'b': {'B': 0.8}}, 2: {'c': {'Rh': 1}}}",3,3.0,4.8,7
1511319,YBRh3,221,"{0: {'a': {'Y': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Rh': 1}}}",3,3.0,5.0,7
1511324,Sc3SnB,221,"{0: {'a': {'Sn': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Sc': 1}}}",3,3.0,5.0,7
1511325,Sc3TlB,221,"{0: {'a': {'Tl': 1}}, 1: {'b': {'B': 1}}, 2: {'c': {'Sc': 1}}}",3,3.0,5.0,7
1511379,Th1B0.9Ru3,221,"{0: {'a': {'Th': 1}}, 1: {'b': {'B': 0.9}}, 2: {'c': {'Ru': 1}}}",3,3.0,4.9,7
1512117,SrVO3,221,"{0: {'a': {'V4+': 1}}, 1: {'b': {'Sr2+': 1}}, 2: {'d': {'O2-': 1}}}",3,3.0,5.0,7
1512124,SrTiO3,221,"{0: {'a': {'Ti': 1}}, 1: {'b': {'Sr': 1}}, 2: {'d': {'O': 1}}}",3,3.0,5.0,7
1513303,Ba2FeReO6,225,"{0: {'a': {'Fe': 0.965, 'Re': 0.035}}, 1: {'b': {'Fe': 0.035, 'Re': 0.965}}, 2: {'c': {'Ba': 1}}, 3: {'e': {'O': 1}}}",4,4.0,40.0,7
1517795,Ca3.0042Mg2.9958C6O18,148,"{0: {'a': {'Mg2+': 0.074, 'Ca2+': 0.926}}, 1: {'b': {'Mg2+': 0.924, 'Ca2+': 0.076}}, 2: {'c': {'C4+': 1}}, 3: {'f': {'O2-': 1}}}",4,4.0,30.0,7
1518171,K2NaCrF6,225,"{0: {'a': {'Cr': 1}}, 1: {'b': {'Na': 1}}, 2: {'c': {'K': 1}}, 3: {'e': {'F': 1}}}",4,4.0,40.0,7
1518172,Rb2NaFeF6,225,"{0: {'a': {'Fe': 1}}, 1: {'b': {'Na': 1}}, 2: {'c': {'Rb': 1}}, 3: {'e': {'F': 1}}}",4,4.0,40.0,7
1518173,KRb2FeF6,225,"{0: {'a': {'Fe': 1}}, 1: {'b': {'K': 1}}, 2: {'c': {'Rb': 1}}, 3: {'e': {'F': 1}}}",4,4.0,40.0,7
1519044,Ba0.92Sr0.28La0.48Pr2.32Mn4O12,74,"{0: {'b': {'Mn': 1}}, 1: {'e': {'Pr': 0.58, 'La': 0.12, 'Sr': 0.07, 'Ba': 0.23}}, 2: {'e': {'O': 1}}, 3: {'g': {'O': 1}}}",4,6.0,20.0,7
1520321,GaBO3,167,"{0: {'a': {'B': 1}}, 1: {'b': {'Ga': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
1520833,La1.52Nd2.48Ga4O12,62,"{0: {'b': {'Ga': 1}}, 1: {'c': {'Nd': 0.62, 'La': 0.38}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1520836,La0.84Nd3.16Ga4O12,62,"{0: {'a': {'Ga': 1}}, 1: {'c': {'Nd': 0.79, 'La': 0.21}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1520868,Sr5(BiO4)3,14,"{0: {'a': {'Bi': 0.5, 'Sr': 0.5}}, 1: {'d': {'Bi': 1}}, 2: {'e': {'Sr': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,3.0,20.0,7
1520878,K2.4Sr1.6Bi4O10.64,140,"{0: {'a': {'O': 0.66}}, 1: {'b': {'K': 0.6, 'Sr': 0.4}}, 2: {'c': {'Bi': 1}}, 3: {'h': {'O': 1}}}",4,4.0,18.64,7
1520880,K2.4Sr1.6Bi4O10.12,140,"{0: {'a': {'O': 0.53}}, 1: {'b': {'K': 0.6, 'Sr': 0.4}}, 2: {'c': {'Bi': 1}}, 3: {'h': {'O': 1}}}",4,4.0,18.12,7
1520883,Ba0.8Fe0.8Bi0.4O2.601,221,"{0: {'a': {'Bi': 0.2, 'Ba': 0.8}}, 1: {'b': {'Bi': 0.2, 'Fe': 0.8}}, 2: {'c': {'O': 0.867}}}",3,4.0,4.601,7
1520884,Ba0.71Fe0.86Bi0.43O2.6451,221,"{0: {'a': {'Bi': 0.29, 'Ba': 0.71}}, 1: {'b': {'Bi': 0.14, 'Fe': 0.86}}, 2: {'c': {'O': 0.882}}}",3,4.0,4.646,7
1520885,Ba1Fe0.67Bi0.33O2.499,221,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Bi': 0.33, 'Fe': 0.67}}, 2: {'c': {'O': 0.833}}}",3,4.0,4.499,7
1520889,Ba0.89Fe0.74Bi0.37O2.5551,221,"{0: {'a': {'Bi': 0.11, 'Ba': 0.89}}, 1: {'b': {'Bi': 0.26, 'Fe': 0.74}}, 2: {'c': {'O': 0.852}}}",3,4.0,4.556,7
1520894,Sr0.667Pr0.333Fe1O2.679,221,"{0: {'a': {'Pr': 0.333, 'Sr': 0.667}}, 1: {'b': {'Fe': 1}}, 2: {'c': {'O': 0.893}}}",3,4.0,4.679,7
1520896,Sr4.002Pr1.998Fe6O17.658,167,"{0: {'a': {'Pr': 0.333, 'Sr': 0.667}}, 1: {'b': {'Fe': 1}}, 2: {'e': {'O': 0.981}}}",3,4.0,29.658,7
1520910,SrPr(CoO3)2,14,"{0: {'b': {'Co': 1}}, 1: {'c': {'Co': 1}}, 2: {'e': {'Pr': 0.5, 'Sr': 0.5}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1520912,Sr0.8Pr3.2Fe4O12,62,"{0: {'a': {'Fe': 1}}, 1: {'c': {'Pr': 0.8, 'Sr': 0.2}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1520948,Ba0.2La3.8Mn4O12,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'La': 0.95, 'Ba': 0.05}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1520949,Ba0.3La3.7Mn4O12,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'La': 0.925, 'Ba': 0.075}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1520950,Ba0.4La3.6Mn4O12,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'La': 0.9, 'Ba': 0.1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1520951,Ba0.9La5.1Mn6O18,167,"{0: {'a': {'La': 0.85, 'Ba': 0.15}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1520952,Ba1.35La4.65Mn6O18,167,"{0: {'a': {'La': 0.775, 'Ba': 0.225}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521008,ScTa(PbO3)2,225,"{0: {'a': {'Ta': 0.13, 'Sc': 0.87}}, 1: {'b': {'Ta': 0.87, 'Sc': 0.13}}, 2: {'c': {'Pb': 1}}, 3: {'e': {'O': 1}}}",4,4.0,40.0,7
1521011,MgSiO3,62,"{0: {'b': {'Si': 1}}, 1: {'c': {'Mg': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
1521035,Sr1.08Ca2.92V4O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Ca': 0.73, 'Sr': 0.27}}, 2: {'c': {'V': 1}}, 3: {'h': {'O': 1}}}",4,4.0,20.0,7
1521039,Sr0.74Ca0.26V1O3,221,"{0: {'a': {'V': 1}}, 1: {'b': {'Ca': 0.26, 'Sr': 0.74}}, 2: {'d': {'O': 1}}}",3,4.0,5.0,7
1521040,Sr0.44Ca3.56V4O12,62,"{0: {'a': {'V': 1}}, 1: {'c': {'Ca': 0.89, 'Sr': 0.11}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521048,Sr1.68Ca2.32V4O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Ca': 0.58, 'Sr': 0.42}}, 2: {'c': {'V': 1}}, 3: {'h': {'O': 1}}}",4,4.0,20.0,7
1521097,Ca1.4La2.52Mn4O11.6F0.2,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'Ca': 0.35, 'La': 0.63}}, 2: {'c': {'O': 1}}, 3: {'d': {'F': 0.025, 'O': 0.95}}}",4,5.0,19.72,7
1521103,Sr1.18Ca0.468Nd2.352Mn4O10.976F0.904,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'Nd': 0.588, 'Ca': 0.117, 'Sr': 0.295}}, 2: {'c': {'O': 1}}, 3: {'d': {'F': 0.113, 'O': 0.872}}}",4,6.0,19.88,7
1521105,La4.2Mn5.4Fe0.6Pb1.8O18,167,"{0: {'a': {'Pb': 0.3, 'La': 0.7}}, 1: {'b': {'Mn': 0.9, 'Fe': 0.1}}, 2: {'e': {'O': 1}}}",3,5.0,30.0,7
1521106,La4.2Mn5.4Ni0.6Pb1.8O18,167,"{0: {'a': {'Pb': 0.3, 'La': 0.7}}, 1: {'b': {'Mn': 0.9, 'Ni': 0.1}}, 2: {'e': {'O': 1}}}",3,5.0,30.0,7
1521114,SrNbO3,62,"{0: {'b': {'Nb': 1}}, 1: {'c': {'Sr': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
1521115,Sr2CeIrO6,14,"{0: {'b': {'Ce': 1}}, 1: {'c': {'Ir': 1}}, 2: {'e': {'Sr': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521126,Ca1.6La2.4Mn4O12,62,"{0: {'b': {'Mn': 1}}, 1: {'c': {'Ca': 0.4, 'La': 0.6}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521134,Sr0.76Ca3.24V4O12,62,"{0: {'b': {'V': 1}}, 1: {'c': {'Ca': 0.81, 'Sr': 0.19}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521144,Ba2PrNbO6,14,"{0: {'b': {'Pr': 1}}, 1: {'c': {'Nb': 1}}, 2: {'e': {'Ba': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521154,Ca1.2La2.8Mn4O12,62,"{0: {'b': {'Mn': 1}}, 1: {'c': {'Ca': 0.3, 'La': 0.7}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521155,Ca0.8La3.2Mn4O12,62,"{0: {'b': {'Mn': 1}}, 1: {'c': {'Ca': 0.2, 'La': 0.8}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521156,Sr1.8La4.2Mn6O18,167,"{0: {'a': {'La': 0.7, 'Sr': 0.3}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521175,PrAlO3,167,"{0: {'a': {'Pr': 1}}, 1: {'b': {'Al': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
1521178,NdAlO3,167,"{0: {'a': {'Nd': 1}}, 1: {'b': {'Al': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
1521187,LaGaO3,167,"{0: {'a': {'La': 1}}, 1: {'b': {'Ga': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
1521195,LaAlO3,221,"{0: {'a': {'Al': 1}}, 1: {'b': {'La': 1}}, 2: {'d': {'O': 1}}}",3,3.0,5.0,7
1521246,Na0.6Sr0.4Ta1O3,221,"{0: {'a': {'Na': 0.6, 'Sr': 0.4}}, 1: {'b': {'Ta': 1}}, 2: {'c': {'O': 1}}}",3,4.0,5.0,7
1521248,Na0.7Sr0.3Ta1O3,221,"{0: {'a': {'Na': 0.7, 'Sr': 0.3}}, 1: {'b': {'Ta': 1}}, 2: {'c': {'O': 1}}}",3,4.0,5.0,7
1521268,Ba0.2496Sr0.7488Zr0.2832Ti0.7152O3,221,"{0: {'a': {'Sr': 0.749, 'Ba': 0.25}}, 1: {'b': {'Zr': 0.283, 'Ti': 0.715}}, 2: {'c': {'O': 1}}}",3,5.0,4.997,7
1521269,Ba0.272Sr0.728Zr0.4032Ti0.5968O3,221,"{0: {'a': {'Sr': 0.728, 'Ba': 0.272}}, 1: {'b': {'Zr': 0.403, 'Ti': 0.597}}, 2: {'c': {'O': 1}}}",3,5.0,5.0,7
1521270,Ba1.0496Sr2.9504Zr2.0512Ti1.9488O12,74,"{0: {'b': {'Zr': 0.513, 'Ti': 0.487}}, 1: {'e': {'Sr': 0.738, 'Ba': 0.262}}, 2: {'e': {'O': 1}}, 3: {'g': {'O': 1}}}",4,5.0,20.0,7
1521273,Ba1.076Sr2.924Zr3.6032Ti0.3968O12,62,"{0: {'a': {'Zr': 0.901, 'Ti': 0.099}}, 1: {'c': {'Sr': 0.731, 'Ba': 0.269}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,5.0,20.0,7
1521274,Ba1.0688Sr2.9312Zr3.9168Ti0.0832O12,62,"{0: {'a': {'Zr': 0.979, 'Ti': 0.021}}, 1: {'c': {'Sr': 0.733, 'Ba': 0.267}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,5.0,20.0,7
1521330,Na2.728Ce1.272Ti3.336Nb0.664O12,62,"{0: {'a': {'Ti': 0.834, 'Nb': 0.166}}, 1: {'c': {'Na': 0.682, 'Ce': 0.318}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,5.0,20.0,7
1521331,Na2.528Ce1.472Ti3.648Nb0.352O12,140,"{0: {'a': {'O': 1}}, 1: {'b': {'Na': 0.632, 'Ce': 0.368}}, 2: {'c': {'Ti': 0.912, 'Nb': 0.088}}, 3: {'h': {'O': 1}}}",4,5.0,20.0,7
1521332,Na2.144Sr1.02Ce0.836Ti3.776Nb0.224O12,127,"{0: {'a': {'Ti': 0.944, 'Nb': 0.056}}, 1: {'b': {'O': 1}}, 2: {'c': {'Na': 0.536, 'Ce': 0.209, 'Sr': 0.255}}, 3: {'g': {'O': 1}}}",4,6.0,10.0,7
1521335,Sr0.4La1.6Mn2O5.802,167,"{0: {'a': {'La': 0.8, 'Sr': 0.2}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'O': 0.967}}}",3,4.0,29.406,7
1521336,Sr0.4La3.6Mn4O11.7996,62,"{0: {'b': {'Mn': 1}}, 1: {'c': {'La': 0.9, 'Sr': 0.1}}, 2: {'c': {'O': 0.983}}, 3: {'d': {'O': 0.983}}}",4,4.0,19.796,7
1521342,Ba1.152Sr2.848Zr3.8064Ta0.0416Ti0.152O12,62,"{0: {'a': {'Ta': 0.01, 'Zr': 0.952, 'Ti': 0.038}}, 1: {'c': {'Sr': 0.712, 'Ba': 0.288}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,6.0,20.0,7
1521361,La4Mn2Ru2O11.97,62,"{0: {'b': {'Mn': 0.5, 'Ru': 0.5}}, 1: {'c': {'La': 1}}, 2: {'c': {'O': 0.998}}, 3: {'d': {'O': 0.998}}}",4,4.0,19.976,7
1521362,La3.9184Mn1.9592Ru1.9592O12,62,"{0: {'b': {'Mn': 0.49, 'Ru': 0.49}}, 1: {'c': {'La': 0.98}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,19.84,7
1521363,Sm2TiMnO6,14,"{0: {'b': {'Mn': 1}}, 1: {'c': {'Ti': 1}}, 2: {'e': {'Sm': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521385,NaTaO3,62,"{0: {'a': {'Ta': 1}}, 1: {'c': {'Na': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
1521386,NaTaO3,127,"{0: {'a': {'Ta': 1}}, 1: {'b': {'O': 1}}, 2: {'c': {'Na': 1}}, 3: {'g': {'O': 1}}}",4,3.0,10.0,7
1521388,SrZrO3,63,"{0: {'c': {'Sr': 1}}, 1: {'c': {'Sr': 1}}, 2: {'d': {'Zr': 1}}, 3: {'e': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'g': {'O': 1}}}",6,3.0,40.0,7
1521390,SrHfO3,62,"{0: {'a': {'Hf': 1}}, 1: {'c': {'Sr': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
1521391,SrHfO3,63,"{0: {'c': {'Sr': 1}}, 1: {'c': {'Sr': 1}}, 2: {'d': {'Hf': 1}}, 3: {'e': {'O': 1}}, 4: {'f': {'O': 1}}, 5: {'g': {'O': 1}}}",6,3.0,40.0,7
1521435,D3LiEu,221,"{0: {'a': {'Li': 1}}, 1: {'b': {'Eu': 1}}, 2: {'d': {'D0+': 1}}}",3,3.0,5.0,7
1521456,La4Mg2.464Nb1.536O12,62,"{0: {'a': {'Mg': 0.616, 'Nb': 0.384}}, 1: {'c': {'La': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521493,La2MgTiO6,14,"{0: {'b': {'Ti': 1}}, 1: {'c': {'Mg': 1}}, 2: {'e': {'La': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521500,Ca5.334Nb2.666O12,14,"{0: {'b': {'Ca': 0.667, 'Nb': 0.333}}, 1: {'c': {'Nb': 1}}, 2: {'e': {'Ca': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,3.0,20.0,7
1521646,CaNCl3,62,"{0: {'a': {'Ca': 1}}, 1: {'c': {'N': 1}}, 2: {'c': {'Cl': 1}}, 3: {'d': {'Cl': 1}}}",4,3.0,20.0,7
1521713,Ba6Ce2.4Zr3.6O18,167,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Zr': 0.6, 'Ce': 0.4}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521714,Ba4Ce3.2Zr0.8O12,74,"{0: {'a': {'Zr': 0.2, 'Ce': 0.8}}, 1: {'e': {'Ba': 1}}, 2: {'e': {'O': 1}}, 3: {'g': {'O': 1}}}",4,4.0,20.0,7
1521715,Ba1Ce0.4Zr0.6O3,221,"{0: {'a': {'Zr': 0.6, 'Ce': 0.4}}, 1: {'b': {'Ba': 1}}, 2: {'d': {'O': 1}}}",3,4.0,5.0,7
1521716,Ba6Ce4.8Zr1.2O18,167,"{0: {'a': {'Ba': 1}}, 1: {'b': {'Zr': 0.2, 'Ce': 0.8}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521717,Ba1Ce0.8Zr0.2O3,221,"{0: {'a': {'Zr': 0.2, 'Ce': 0.8}}, 1: {'b': {'Ba': 1}}, 2: {'d': {'O': 1}}}",3,4.0,5.0,7
1521720,Ba0.5La0.5Fe0.5Cu0.5O2.67,221,"{0: {'a': {'La': 0.5, 'Ba': 0.5}}, 1: {'b': {'Cu': 0.5, 'Fe': 0.5}}, 2: {'c': {'O': 0.89}}}",3,5.0,4.67,7
1521721,Ba8Bi2.668Te4O24,225,"{0: {'a': {'Bi': 0.667}}, 1: {'b': {'Te': 1}}, 2: {'c': {'Ba': 1}}, 3: {'e': {'O': 1}}}",4,4.0,38.668,7
1521728,Na2SnTeO6,14,"{0: {'b': {'Sn': 1}}, 1: {'c': {'Te': 1}}, 2: {'e': {'Na': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521740,Sm4Co1.2Ni2.8O12,62,"{0: {'a': {'Ni': 0.7, 'Co': 0.3}}, 1: {'c': {'Sm': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521741,Sm2CoNiO6,62,"{0: {'b': {'Ni': 0.5, 'Co': 0.5}}, 1: {'c': {'Sm': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521742,Sm4Co2.8Ni1.2O12,62,"{0: {'b': {'Ni': 0.3, 'Co': 0.7}}, 1: {'c': {'Sm': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521744,SmCoO3,62,"{0: {'a': {'Co': 1}}, 1: {'c': {'Sm': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,3.0,20.0,7
1521746,Sc0.48Nb0.52Pb1O3,221,"{0: {'a': {'Sc': 0.48, 'Nb': 0.52}}, 1: {'b': {'Pb': 1}}, 2: {'d': {'O': 1}}}",3,4.0,5.0,7
1521772,LiNbO3,167,"{0: {'a': {'Li': 1}}, 1: {'b': {'Nb': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
1521791,LaMnO3,167,"{0: {'a': {'La': 1}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'O': 1}}}",3,3.0,30.0,7
1521793,Sr1.02La4.32Mn6O15.498F1.998,167,"{0: {'a': {'La': 0.72, 'Sr': 0.17}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'F': 0.111, 'O': 0.861}}}",3,5.0,28.836,7
1521795,Sr1.92La4.002Mn6O14.004F3.798,167,"{0: {'a': {'La': 0.667, 'Sr': 0.32}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'F': 0.211, 'O': 0.778}}}",3,5.0,29.724,7
1521797,Sr2.1La3.798Mn6O11.808F5.796,167,"{0: {'a': {'La': 0.633, 'Sr': 0.35}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'F': 0.322, 'O': 0.656}}}",3,5.0,29.502,7
1521801,Sr2.6La1.12Mn4O9.296F2.48,62,"{0: {'a': {'Mn': 1}}, 1: {'c': {'La': 0.28, 'Sr': 0.65}}, 2: {'c': {'O': 1}}, 3: {'d': {'F': 0.31, 'O': 0.662}}}",4,5.0,19.496,7
1521818,Sr1.996Ca1.976Ti4O11.96,62,"{0: {'a': {'Ti': 1}}, 1: {'c': {'Ca': 0.494, 'Sr': 0.499}}, 2: {'c': {'O': 0.99}}, 3: {'d': {'O': 1}}}",4,4.0,19.932,7
1521819,Na0.6La5.4Mn6O18,167,"{0: {'a': {'Na': 0.1, 'La': 0.9}}, 1: {'b': {'Mn': 1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521843,Ba8Fe3.68Mo3.72O22.7592,225,"{0: {'a': {'Fe': 0.92}}, 1: {'b': {'Mo': 0.93}}, 2: {'c': {'Ba': 1}}, 3: {'e': {'O': 0.948}}}",4,4.0,38.152,7
1521844,Ba4Sr4Fe3.8Mo3.88O23.352,225,"{0: {'a': {'Fe': 0.95}}, 1: {'b': {'Mo': 0.97}}, 2: {'c': {'Sr': 0.5, 'Ba': 0.5}}, 3: {'e': {'O': 0.973}}}",4,5.0,39.032,7
1521845,Ca4Fe1.88Mo2.12O12,14,"{0: {'b': {'Mo': 0.06, 'Fe': 0.94}}, 1: {'c': {'Mo': 1}}, 2: {'e': {'Ca': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521850,La6Ti0.6Ni5.4O18,167,"{0: {'a': {'La': 1}}, 1: {'b': {'Ni': 0.9, 'Ti': 0.1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521851,La2TiNiO6,62,"{0: {'b': {'Ni': 0.5, 'Ti': 0.5}}, 1: {'c': {'La': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521853,D3NaMg,62,"{0: {'b': {'Mg': 1}}, 1: {'c': {'D0+': 1}}, 2: {'c': {'Na': 1}}, 3: {'d': {'D0+': 1}}}",4,3.0,20.0,7
1521854,NaMgF3,62,"{0: {'b': {'Mg': 1}}, 1: {'c': {'Na': 1}}, 2: {'c': {'F': 1}}, 3: {'d': {'F': 1}}}",4,3.0,20.0,7
1521855,D6Na3Al,14,"{0: {'a': {'Al': 1}}, 1: {'d': {'Na': 1}}, 2: {'e': {'D0+': 1}}, 3: {'e': {'D0+': 1}}, 4: {'e': {'D0+': 1}}, 5: {'e': {'Na': 1}}}",6,3.0,20.0,7
1521879,La4.8Eu1.2Ni6O18,167,"{0: {'a': {'Eu': 0.2, 'La': 0.8}}, 1: {'b': {'Ni': 1}}, 2: {'e': {'O': 1}}}",3,4.0,30.0,7
1521880,La2.4Eu1.6Ni4O12,62,"{0: {'b': {'Ni': 1}}, 1: {'c': {'Eu': 0.4, 'La': 0.6}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521881,La1.6Eu2.4Ni4O12,62,"{0: {'b': {'Ni': 1}}, 1: {'c': {'Eu': 0.6, 'La': 0.4}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521882,La0.8Eu3.2Ni4O12,62,"{0: {'b': {'Ni': 1}}, 1: {'c': {'Eu': 0.8, 'La': 0.2}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1521886,La2MgRhO6,14,"{0: {'b': {'Mg': 1}}, 1: {'c': {'Rh': 1}}, 2: {'e': {'La': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1521925,La4Mg2.3932Nb1.6068O12,14,"{0: {'b': {'Mg': 0.197, 'Nb': 0.803}}, 1: {'c': {'Mg': 1}}, 2: {'e': {'La': 1}}, 3: {'e': {'O': 1}}, 4: {'e': {'O': 1}}, 5: {'e': {'O': 1}}}",6,4.0,20.0,7
1522002,La4Mn0.8Cr3.2O12,62,"{0: {'b': {'Mn': 0.2, 'Cr': 0.8}}, 1: {'c': {'La': 1}}, 2: {'c': {'O': 1}}, 3: {'d': {'O': 1}}}",4,4.0,20.0,7
1522003,La1.912Mn1.53Cr0.382O6,167,"{0: {'a': {'La': 0.956}}, 1: {'b': {'Mn': 0.765, 'Cr': 0.191}}, 2: {'e': {'O': 1}}}",3,4.0,29.472,7
1522004,La1.902Mn1.902O6,167,"{0: {'a': {'La': 0.951}}, 1: {'b': {'Mn': 0.951}}, 2: {'e': {'O': 1}}}",3,3.0,29.412,7
